country,gdesc,kdp_1mo,kdp_3mo,kdp_6mo,kdp_1yr,kdp_2yr,kdp_3yr,kdp_4yr,kdp_5yr,kdp_7yr,kdp_10yr,Cluster
DNK,Info Tech,0.0033497225976768744,0.003836892465681099,0.004475867940865893,0.005663492851108766,0.0074137524076029575,0.008476608495248152,0.009168111964097147,0.009626788289334743,0.010179436478352693,0.010520234730728618,1
DNK,Materials,0.0014065803656821377,0.0015258422222222225,0.0017201808016877637,0.0021673337271448665,0.003119163614627285,0.003777113769338959,0.00429269388185654,0.004684417144866385,0.0052603892545710264,0.00570746458509142,1
DNK,Real Estate,0.0056298685494327394,0.006015270056726094,0.006582757860615883,0.007483664003241493,0.008462591077795786,0.008905808306320907,0.009140364667747165,0.009244552277147489,0.009341788419773097,0.009360054408427878,1
DNK,Utilities,0.0013555316022099448,0.0015624824861878452,0.001879085359116022,0.002553579226519337,0.003781030718232044,0.00458245320441989,0.005173746961325967,0.0056050983977900554,0.006207859005524862,0.00666401453038674,1
ESP,Communications,0.003425203488072211,0.0037055985751128302,0.004116323758865248,0.0048387643778207605,0.005859836544165055,0.006432961315280464,0.00681528718891038,0.007063004306898775,0.0073924085428755644,0.007616268123791102,1
ESP,Cons Disc,0.004381230723032071,0.004446409230320699,0.00461222841399417,0.0049865903440233245,0.005692965685131195,0.006124345201166181,0.006435604460641399,0.006645968530612245,0.00694695152186589,0.007155009603498543,1
ESP,Cons Stap,0.006527117677286741,0.00681750327852004,0.007223408581706063,0.007781960513874616,0.008273601469681398,0.008461178026721479,0.00854740228160329,0.00856416834532374,0.008574110596094553,0.008533102836587873,1
ESP,Energy,0.004919169775280899,0.00522954936329588,0.005752209475655431,0.00664686468164794,0.0076845550187265915,0.008133474868913857,0.00836901052434457,0.008469193707865169,0.008566896367041199,0.008601509700374531,1
ESP,Financials,0.005291497772486773,0.0055086049788359796,0.005918018634920635,0.0065782201534391556,0.007275740735449735,0.00754563665079365,0.007683818582010582,0.00773202244973545,0.0077875531798941786,0.00779889465079365,1
ESP,Health Care,0.002237255543534261,0.0024575756465739303,0.002782436944873776,0.003431529448737764,0.004543426501803194,0.005257408820195775,0.005777289402369912,0.0061516967181865015,0.006672301535291087,0.007054483590932509,1
ESP,Industrials,0.005734864723092999,0.006040959874608153,0.006500942008881922,0.007238071632706375,0.008069863644200625,0.008449751057993731,0.00865516621473354,0.008746580953500524,0.008839264647335423,0.008860002249216301,1
ESP,Info Tech,0.003342170819366853,0.003589652104283054,0.003963948640595903,0.004663886210428305,0.005728642616387337,0.0063569057541899435,0.006786983342644321,0.007075240409683427,0.007460511936685289,0.007728207588454376,1
ESP,Materials,0.0039815450435413645,0.004226732917271408,0.004611650145137881,0.0052913974238026126,0.006210407467343977,0.0067009800507982584,0.007019390849056604,0.007216456291727141,0.007477599013062409,0.007650274651669085,1
ESP,Real Estate,0.0026032947827041276,0.0027660857594381063,0.003013196437664622,0.0034627469337137843,0.004198954892449515,0.004647377429762952,0.004980603726953468,0.005218138533801581,0.005570796633011414,0.005833900147058823,1
ESP,Utilities,0.0024242154507628294,0.00266689633148405,0.003039658009708738,0.003765764264909847,0.00492539685852982,0.005599719944521498,0.0060605018307905685,0.006368394424410541,0.006782769167822469,0.007080181393897365,1
EST,Communications,0.00147209675,0.0016367466666666667,0.00190832425,0.0024943195,0.003586420083333333,0.004267753166666667,0.004766489166666667,0.005121999833333333,0.0056268715,0.006012013166666667,1
EST,Cons Disc,0.00542407936231884,0.005501982347826086,0.005634342521739131,0.0058927666956521746,0.00640675915942029,0.0067533629275362324,0.007013865652173913,0.007195655014492754,0.007460815536231884,0.00763037252173913,1
EST,Cons Stap,0.0016770712891986063,0.0018342729616724737,0.002093590418118467,0.002628727212543554,0.0035900302439024387,0.004193566411149826,0.0046430064459930314,0.004968711045296167,0.005440608919860627,0.0058019795470383275,1
EST,Financials,0.006017224362416107,0.006160480268456376,0.006437034093959732,0.006880564630872483,0.007442612281879195,0.007636495570469799,0.007719285033557047,0.00771880932885906,0.00770648067114094,0.007656600604026845,1
EST,Industrials,0.0033312627146814405,0.0035860467174515234,0.003959989930747923,0.004591089279778394,0.005442647894736842,0.0059078809972299175,0.006221047936288089,0.006423191149584487,0.006702753227146815,0.006896868545706371,1
EST,Info Tech,8.785382653061224e-4,0.0010768332653061225,0.0013757168367346938,0.0020544612244897957,0.00338678693877551,0.0043308420408163266,0.00505075081632653,0.005597587040816326,0.006362529183673469,0.006941726530612245,1
EST,Real Estate,0.004357523172588833,0.004719946269035533,0.005274247258883249,0.006230999746192893,0.007399479543147208,0.007961636598984773,0.008283576243654823,0.008453223197969543,0.008642501751269035,0.008746013959390862,1
EST,Utilities,5.781259756097561e-4,6.545637804878049e-4,7.850207317073171e-4,0.0011027710365853658,0.0018577918292682926,0.002395971036585366,0.0028396021951219512,0.003188393536585366,0.003726012926829268,0.004157529634146341,1
FIN,Communications,0.0024167997769516726,0.002667186328996282,0.003021011960966543,0.003681955074349442,0.004746274210037174,0.0054088859386617096,0.005884796059479554,0.006221865492565056,0.006690001468401487,0.007031037685873606,1
